Dept,Clin,Cert,Prate,Exper,Gender
2,0,1,2.7928512960148217,7,1
5,1,0,3.6369214231563687,15,1
5,1,1,7.310098637624857,11,1
5,1,0,7.653826761569569,5,1
2,0,1,1.7526985308099368,25,1
1,0,1,4.660390197768341,7,1
1,1,0,8.294725204229653,11,1
1,1,1,3.306027496138089,14,1
5,0,0,2.977438541200525,15,1
4,0,1,6.334236076918122,7,1
6,0,1,6.204265109578538,25,1
6,0,1,7.426648758876874,10,1
1,1,1,2.3510754379971384,13,1
6,1,1,3.5361334018497397,22,1
1,1,1,2.2859645725060567,7,1
5,1,1,2.47107642959672,16,1
4,1,1,6.460101991743842,16,1
2,1,1,2.5786723392982203,8,1
4,1,0,7.491027723545565,8,1
2,1,1,8.04616539022618,11,1
5,1,1,3.622775375190165,27,1
5,0,1,7.500999605444816,7,1
6,0,0,7.277223027921132,25,1
6,1,1,5.479576478344582,7,1
5,1,1,2.401587153621184,27,1
2,1,1,3.295932492268544,7,1
2,1,1,3.8886658914154335,5,1
2,0,1,8.338501964801619,14,1
1,1,1,1.7082081368717914,15,1
3,0,1,7.174633131522947,5,1
1,0,1,5.604958844068234,5,1
6,1,1,7.882719458012851,13,1
1,1,1,3.015644800772179,37,1
4,0,1,3.467228499588022,8,1
3,1,1,2.8865696091930566,5,1
5,0,1,2.978177932619249,12,1
4,1,1,6.697018579461138,15,1
1,0,0,1.8662448579413184,6,1
5,0,1,7.786636496124007,12,1
1,0,0,7.822863878325842,16,1
1,1,0,5.764954622699991,15,1
6,0,1,2.8404139675235083,8,1
2,1,1,6.786899540830994,22,1
5,1,0,5.751732384624638,11,1
4,1,0,7.908667968170318,7,1
1,1,1,4.301009931043046,10,1
2,1,1,2.461208674625873,11,1
5,0,1,5.346528753556006,14,1
5,0,1,3.3114559384958873,10,1
1,1,0,7.2345037130200565,13,1
1,0,1,6.703741041974463,18,1
5,0,1,4.285028251792165,16,1
5,1,1,3.670197601271978,14,1
5,0,0,2.0256442612740684,5,1
3,0,0,4.281223938951788,2,0
3,1,0,3.213643457522374,4,0
5,1,0,6.769632016930871,6,0
1,1,1,3.083814515856722,5,0
2,1,1,4.858554109437989,8,0
2,0,1,6.051882543871438,10,0
1,1,1,4.221026666611043,5,0
3,1,0,7.357889476561294,16,0
4,1,1,5.088717790392436,3,0
5,1,1,8.390071142959238,12,0
4,1,1,7.952077595747908,5,0
2,0,0,7.733910386045,10,0
1,1,1,3.977227366173445,6,0
4,1,1,4.5178318362846985,5,0
5,0,1,7.2577002537382445,14,0
4,0,0,7.816877107853758,10,0
2,1,1,3.573277487908247,6,0
1,0,1,4.781321683308709,6,0
3,1,0,4.151129114893273,5,0
5,0,1,7.661699984221576,4,0
1,1,1,3.5249306185668132,16,0
5,1,1,3.4581251398090234,8,0
5,0,1,7.528797479199321,3,0
2,1,0,8.235839655191796,7,0
5,1,1,7.459593321215931,3,0
5,1,1,2.4744599612633555,5,0
3,1,1,3.2000484726001748,12,0
1,1,0,8.474218785911123,8,0
4,0,1,7.554987545233734,8,0
1,0,1,8.127982141608085,2,0
5,1,1,8.188208197590786,5,0
3,0,1,8.359611491829337,7,0
4,1,1,7.920861991975365,16,0
2,1,1,0.8612176440728874,5,0
5,1,0,6.487362676634725,6,0
4,0,1,5.940680249727276,8,0
4,0,1,4.862029103646976,13,0
5,1,0,6.032137776563768,5,0
4,1,1,4.16389879793824,3,0
1,1,1,3.8161766110166293,7,0
5,1,0,9.435947654422016,12,0
4,0,0,5.332133060221003,6,0
1,0,1,7.367446747765121,14,0
1,0,1,7.986383640791391,7,0
1,1,1,3.3358651113370685,8,0
4,1,0,7.240832777059321,1,0
5,1,0,4.815028923714746,12,0
3,0,0,6.492477369881955,4,0
2,0,1,5.8632031052670515,13,0
1,1,1,6.071058463286812,5,0
2,0,0,4.146925835619822,5,0
3,1,1,6.788217404105889,5,0
4,1,0,4.221016404472678,1,0
6,0,1,4.697058804925589,7,0
2,1,1,3.6867767722957288,8,0
2,0,1,5.221340702460433,6,0
1,0,1,7.998470581831765,13,0
2,0,1,7.979529285145694,8,0
2,0,1,7.648131888667265,1,0
1,1,1,3.5197063112056104,8,0
5,0,1,8.895418943006337,4,0
2,1,1,1.7349276113251921,7,0
2,0,1,7.4092722213442475,5,0
1,0,1,7.1246586547428645,11,0
5,0,1,3.260618774558939,9,0
4,1,1,3.9383440743797413,9,0
2,1,1,6.403344400723418,9,0
3,0,1,8.354130514520968,14,0
1,1,1,4.678646838431103,5,0
5,1,1,3.792880902428596,12,0
2,0,1,8.152045914216115,4,0
5,1,0,6.941509402919405,16,0
4,1,1,5.990862126733247,23,0
2,1,1,6.461553000211185,5,0
2,1,1,9.138548825708234,4,0
5,1,1,9.508357644705029,10,0
6,0,1,3.6551075004532767,13,0
5,0,1,8.103063401268198,4,0
4,1,1,7.327586405388398,10,0
5,0,1,7.821933969852191,7,0
3,1,1,7.664839579141872,4,0
3,1,1,6.313125337406856,6,0
4,1,1,6.651783414377273,11,0
1,0,1,6.693679635098109,4,0
5,1,1,7.84620629623667,2,0
3,0,1,8.039809405264588,5,0
5,0,1,4.6708133371192435,6,0
1,0,1,4.981238104355461,6,0
1,1,1,4.451939999134488,3,0
3,0,1,3.606087521897314,3,0
5,0,1,7.930251454444864,4,0
5,1,0,4.422703312863082,11,0
2,0,1,4.1964710542403925,10,0
1,1,1,7.840176459146692,16,0
1,1,1,5.809046466878368,3,0
3,1,1,3.41047412583537,1,0
2,1,1,9.122255554962706,14,0
3,1,1,3.1612898373283653,8,0
3,0,1,9.376531633496569,16,0
1,1,1,5.699189706159881,4,0
4,1,1,7.748715947372407,6,0
1,1,1,4.912753148493012,6,0
2,0,0,4.530880125187909,12,0
2,0,1,7.675608644339311,14,0
3,1,1,7.343859462765645,2,0
5,0,1,6.148896816436181,10,0
6,0,0,7.140754180801651,3,0
2,1,0,3.4726301621436617,1,0
2,1,1,7.0030747088958645,10,0
4,1,0,7.670149790506705,14,0
4,1,1,6.011333674282521,3,0
3,1,1,6.899173962618734,13,0
5,0,1,7.239214097926454,14,0
4,0,1,7.1085776505702105,6,0
1,1,0,6.879193933375433,11,0
6,1,1,7.560216350098369,5,0
4,0,1,8.143946027763137,13,0
1,0,1,3.1829082677787395,5,0
5,0,1,3.5748124882047057,23,0
1,0,0,4.5593175834517465,2,0
2,0,0,3.510525207331086,10,0
1,0,1,7.672282157698083,5,0
3,1,0,6.125204599400358,1,0
1,0,1,2.8661626732340864,13,0
1,1,0,4.156104664628942,6,0
4,1,1,7.589077377648791,5,0
4,1,1,4.926019806075551,4,0
6,1,0,4.088924287548529,1,0
5,1,1,6.500039286419501,2,0
2,1,1,3.8968103915023695,5,0
2,0,0,8.520351886393858,4,0
2,1,1,3.564632163302928,14,0
5,0,1,9.524174777232382,9,0
4,0,1,4.807425510759192,5,0
5,1,1,7.043699485064838,14,0
4,1,1,6.254632405325799,9,0
2,1,0,2.863986067980753,6,0
3,1,1,3.7694900905130555,7,0
5,1,1,4.327218106736219,10,0
2,1,1,8.290973500973076,16,0
6,0,0,7.937337148778872,6,0
1,1,1,3.3020504135544884,7,0
3,1,0,4.962297460932373,3,0
2,0,1,9.389701918544947,6,0
5,1,1,3.833860368334747,7,0
1,1,1,3.9819434381847945,2,0
4,1,1,3.2520180518944555,5,0
4,0,1,7.489792655986509,4,0
1,0,1,7.506126492434938,4,0
2,1,1,6.702497989864923,4,0
1,1,0,7.992038501286992,8,0
3,0,0,5.066814034660544,6,0
5,0,0,2.707588855205438,5,0
2,1,0,3.4000746132123205,7,0
1,1,1,5.585036664421427,13,0
2,0,0,2.629251571693747,6,0
5,0,0,4.303399556362392,8,0
1,1,1,3.9138567533303172,8,0
5,0,1,2.289664316954176,2,0
3,0,1,3.9377015557316817,5,0
3,0,1,8.4580767025,9,0
2,0,1,4.619476570562695,5,0
3,0,1,6.005620212161118,7,0
5,1,1,4.084766803310385,7,0
1,0,1,3.331617042752068,14,0
1,1,1,4.305293596048931,8,0
4,1,1,3.515352502509622,5,0
5,0,1,4.581703361076548,3,0
5,1,0,4.383178122188861,9,0
4,1,1,3.704967133831553,9,0
4,0,1,8.037605463227814,9,0
2,1,0,3.029872187427215,9,0
5,1,1,4.077096216396829,5,0
1,1,0,4.477526368477302,3,0
5,0,1,4.0052544671857095,8,0
5,1,0,3.869162699740262,9,0
3,1,1,6.75822573846101,10,0
5,1,0,4.68687693299939,3,0
5,1,1,3.880996404653393,7,0
4,0,1,7.47029430413304,15,0
5,1,1,3.5844708295153116,7,0
5,1,1,5.980302490548967,2,0
3,1,0,4.898569531777961,2,0
5,0,0,4.258386088972977,14,0
4,0,1,7.318536911599842,11,0
4,1,1,6.806077931721822,5,0
4,0,0,3.345949284591046,13,0
5,1,1,8.067351769564665,4,0
1,0,1,7.534190971075975,2,0
3,0,0,7.819056329384459,5,0
1,1,0,4.266096982755058,10,0
2,0,0,6.525558336183691,6,0
4,0,0,8.800530298659556,7,0
4,1,1,3.7475606494637694,4,0
5,0,1,5.935032871336372,7,0
5,1,1,7.468252341266997,2,0
1,1,0,3.6230855927778,12,0
2,1,1,4.325065260226218,5,0
5,1,0,3.1835831784586452,3,0
2,1,1,4.178724606245327,5,0
4,0,0,4.480142848700396,12,0
5,1,0,7.501983276298026,9,0
2,0,1,2.633138439930997,6,0
1,0,0,7.352223985220854,5,0
5,0,1,5.444110063709916,6,0
5,0,0,7.202572177598072,6,0
1,0,1,4.841230637615563,2,0
4,1,1,10.332073703591437,5,0
3,0,1,3.302156967184628,8,0
5,0,1,4.924218524864198,7,0
2,1,1,6.4092309989618865,4,0
4,1,0,3.354245836222442,9,0
1,0,1,3.074836618443954,4,0
5,0,1,8.663294769828369,5,0
5,1,0,8.797048882511143,11,0
5,0,1,7.6764781646369595,14,0
1,0,1,7.412157806251816,4,0
4,1,1,3.041827566497366,3,0
4,1,1,8.572603875213579,10,0
1,1,1,5.2974355568318074,6,0
2,1,0,2.8092506127508057,13,0
2,1,0,5.006549352635866,14,0
2,1,0,6.225804375132171,2,0
2,1,1,5.264149219281592,5,0
5,1,1,8.529995590156966,23,0
3,1,1,3.1565777462942557,5,0
1,0,1,5.623676423356488,9,0
2,1,0,3.1499669689395766,13,0
3,1,1,3.1447234962084147,5,0
1,1,0,3.534395347214745,5,0
5,1,0,8.917303116952743,12,0
1,1,0,7.696796995303064,7,0
5,1,1,3.38788988428848,9,0
5,1,0,3.189479347951606,7,0
5,1,1,5.337133723110088,7,0
4,1,1,7.250740210431754,4,0
5,1,1,6.784688168442363,5,0
2,0,1,5.310173182776967,5,0
5,1,0,7.135893282134724,7,0
5,1,1,6.86937240638144,6,0
3,0,0,8.650327697282233,10,0
2,1,0,7.644044049308645,9,0
4,1,1,4.814126906680178,5,0
1,0,1,7.077254990810861,5,0
4,0,0,8.58525849432502,4,0
3,0,0,7.104594866911241,7,0
3,1,0,3.7155129711364494,6,0
1,1,0,7.880626586091236,8,0
5,0,1,3.4213749615889517,7,0
4,0,1,6.956019432686131,8,0
5,1,1,7.515257169493751,7,0
4,0,1,7.841445775967823,9,0
1,1,0,3.2083481827123124,5,0
5,1,1,5.3698602692949295,9,0
4,1,1,6.329713515282494,3,0
4,1,1,5.594249143451366,16,0
2,1,1,6.411565088786469,6,0
5,1,0,3.0759120993976814,9,0
1,1,1,3.2445100408394207,5,0
4,0,0,2.764983611611177,14,0
4,1,1,5.347498400687571,12,0
6,1,1,3.6785092590531114,7,0
3,1,1,7.472807363815635,9,0
5,1,0,3.747150215346702,6,0
5,0,0,6.378722227185075,6,0
5,0,0,4.816913171761574,11,0
5,0,0,3.652920225853942,6,0
4,0,1,5.21635910117839,6,0
2,0,0,4.345475637865764,3,0
5,1,1,7.987110043365165,14,0
1,1,1,3.3702940434118083,8,0
6,0,0,4.118357680052998,5,0
5,0,1,2.399395672845783,6,0
2,0,1,8.558799589132938,10,0
1,1,1,3.0033407899889246,6,0
1,0,1,2.1515847242301516,3,0
2,0,0,4.583468335812924,4,0
1,1,1,7.256013128914581,2,0
4,0,0,2.967053578754862,10,0
4,0,1,6.4619873911557475,9,0
5,1,1,3.1475967834416405,6,0
1,0,1,3.252514588031055,6,0
3,0,0,7.243316388040928,2,0
4,0,1,3.827166912273273,14,0
5,0,1,7.084919154396888,3,0
2,1,1,5.976874286995523,6,0
5,0,1,3.837597274974256,6,0
1,1,1,8.21594545460929,4,0
4,1,1,5.832465805389734,9,0
4,0,1,3.1700597526280405,14,0
3,1,1,7.323162096479064,8,0
1,1,0,3.462938037226768,3,0
5,1,0,4.46587228547248,3,0
5,1,1,3.598951038349658,2,0
5,1,1,5.541841387325157,5,0
5,1,0,8.710288604496714,11,0
5,1,1,7.661140299175867,7,0
1,1,1,3.396450936894998,3,0
5,1,1,4.077765041853977,1,0
4,1,0,5.034935904684395,3,0
2,1,0,8.642221443474037,7,0
5,1,0,4.186695693554867,8,0
2,1,1,7.96327747005726,4,0
2,0,1,8.04515023218725,10,0
5,1,1,8.679766335664308,5,0
6,0,1,3.1621352330398604,12,0
4,1,0,7.335229048304352,6,0
2,0,1,4.389760545548323,7,0
1,1,0,7.706053175745334,5,0
4,1,1,7.9455731589397995,3,0
4,1,0,7.1911381430409085,6,0
5,1,1,7.842807444140433,5,0
5,1,0,6.83113352474363,13,0
4,1,0,3.091549395205416,11,0
2,1,0,3.7509805247135506,16,0
4,1,1,6.332853580815121,16,0
1,0,0,4.13224704611109,14,0
2,1,0,3.834659925844549,9,0
5,1,1,6.568346157294467,7,0
1,1,1,2.948924997244589,14,0
5,0,1,5.620830646141213,14,0
5,1,1,7.231974720930956,9,0
4,1,0,3.4388650303206463,4,0
1,1,1,2.686056151195748,7,0
2,0,0,4.754978667528264,8,0
2,1,0,3.017935123256493,10,0
2,0,0,7.032679466195575,8,0
5,0,0,3.459868591726868,8,0
1,0,0,3.599333114589362,5,0
5,1,0,2.5496173237362,13,0
2,1,1,7.20260634632972,12,0
3,1,1,4.8211742296720885,5,0
2,1,1,5.605763373697263,13,0
2,1,1,6.405773169214543,8,0
1,0,0,8.116572546390662,3,0
2,1,0,7.954585295827862,8,0
5,1,1,4.116079449645519,1,0
3,1,1,8.014705532965673,14,0
2,1,1,3.4432108432585795,7,0
1,0,1,3.2776177863560423,5,0
2,0,0,7.571471933949943,10,0
5,0,0,3.8609316084658083,6,0
5,1,1,5.667041869740221,5,0
4,0,0,7.876997442000553,1,0
2,1,1,3.3223454053854824,4,0
2,1,1,7.424961043111185,2,0
4,0,0,7.903396156301759,6,0
5,1,0,7.2753830565000035,3,0
5,1,0,7.777778764383821,3,0
4,1,1,5.9253452114464995,5,0
5,0,1,2.849645080228477,1,0
5,1,1,6.630614064657777,6,0
5,1,1,3.433055395674025,10,0
2,0,1,7.212667011114402,7,0
3,1,0,7.244636762624447,8,0
5,0,1,3.6066957214584883,5,0
2,1,0,7.143307579722939,5,0
2,1,1,4.562653467890247,5,0
5,1,0,3.8617722538104395,14,0
2,1,1,7.534875156175248,8,0
2,0,1,5.169890790176568,7,0
1,0,0,5.47561562246458,3,0
1,1,1,7.927531827087917,5,0
5,1,0,7.840365683939294,9,0
6,1,1,7.034045764349753,2,0
2,1,0,3.6049803917324743,4,0
5,1,0,8.224584433582168,13,0
4,0,0,7.4264531975119645,3,0
2,1,1,7.709800105668742,8,0
5,0,1,7.532765313455727,4,0
4,0,0,5.31380147173257,2,0
5,1,1,7.5270093489930865,8,0
2,0,0,7.1585029883621,14,0
4,0,1,5.737299392177358,4,0
2,1,0,7.238449369905305,11,0
3,1,1,5.241162730544826,4,0
4,0,1,3.95468120376292,6,0
2,0,0,3.1857473496470066,13,0
2,0,1,5.191244433710807,12,0
3,1,1,7.42822930153818,4,0
6,0,1,8.334014417057434,9,0
4,1,1,2.851431963846279,4,0
1,1,1,3.473619136493986,3,0
5,1,0,4.273408103590224,4,0
1,0,1,7.742479744745148,10,0
1,1,1,3.5802955220747186,6,0
5,1,1,6.9631245031800715,8,0
1,0,1,6.100572140655728,6,0
3,0,1,3.2113533021328324,4,0
2,1,1,4.281464488022689,9,0
3,1,0,7.038456281489002,8,0
5,1,1,7.6251896092415965,7,0
4,1,1,5.13725180064092,14,0
4,1,1,3.0077685398997667,4,0
5,0,0,7.614481940646576,2,0
5,1,0,7.698133144896094,8,0
5,0,1,7.502931738725713,13,0
4,1,1,7.636613364931177,8,0
4,0,1,4.172753758685874,3,0
1,1,1,7.712963265741345,6,0
4,1,1,7.265741228845921,14,0
5,0,1,3.6578175509501256,4,0
4,0,0,3.961376252480378,14,0
3,1,0,4.473826840409006,5,0
4,1,1,7.686618757492546,6,0
1,1,1,8.17392112241054,9,0
2,0,0,7.116607453460284,8,0
5,1,1,3.5611453091411818,10,0
1,1,0,4.410370060936548,12,0
4,1,0,3.636252428562153,12,0
5,0,0,5.830070371916943,4,0
2,0,1,7.642158633546222,16,0
5,1,0,7.79477627932306,3,0
3,1,1,3.427182201570742,4,0
5,0,0,5.836330984840542,10,0
2,1,0,5.8114394746318325,3,0
5,1,0,5.950943796948075,9,0
4,1,0,7.5858349923467285,5,0
4,0,1,6.13893515710902,10,0
4,1,1,3.7390435362190186,12,0
2,1,1,8.001177348622127,3,0
3,1,0,4.303963096986678,8,0
2,0,1,7.339221009366124,7,0
2,1,1,6.220725899487159,3,0
1,1,0,6.354939940895234,4,0
5,0,0,5.5093467783585455,5,0
6,1,1,2.85719099493138,4,0
4,0,0,7.6129484991770955,12,0
3,0,1,3.8477169626363095,10,0
5,1,0,5.384815962619963,5,0
5,1,0,4.784736527050838,5,0
5,0,1,2.4840349388710115,5,0
4,0,1,6.014555437447138,6,0
1,1,1,3.164373116133847,4,0
4,0,0,8.125293190279592,2,0
2,0,1,3.860108215084127,5,0
4,0,0,8.630810898513031,7,0
1,0,0,7.844051873369421,9,0
3,1,1,8.049527137256181,5,0
1,1,0,6.49279627470928,6,0
2,0,0,7.112237082426306,6,0
1,1,1,4.4429663614433075,5,0
1,0,1,5.6051863317572845,6,0
1,1,1,3.334416184700787,23,0
2,1,1,8.136233238707364,14,0
4,1,1,3.0877444031476085,6,0
6,0,1,2.7632932592682797,14,0
5,0,1,7.338242554572858,5,0
1,1,0,2.7932268090888264,5,0
6,1,1,5.547222666192075,2,0
1,1,1,3.074173988323237,6,0
6,0,1,8.410691949670221,9,0
5,1,1,5.754513896538701,12,0
4,0,1,4.128372762899033,1,0
4,1,1,3.107657832051349,11,0
5,0,1,7.658522236944246,5,0
6,0,1,6.13269291806856,1,0
2,0,1,3.1969225683975093,5,0
4,1,1,4.892578754665426,10,0
4,1,1,7.261573635118079,12,0
5,1,1,4.825618463506561,7,0
4,0,0,8.372173355343389,6,0
4,1,0,7.567686719581006,7,0
1,0,1,5.372342470273097,5,0
5,1,1,7.734026448546865,14,0
5,0,1,5.81044541147787,3,0
5,0,1,7.940641361474736,3,0
5,0,0,8.2736351565356,15,0
4,1,1,8.635096994581371,5,0
4,0,0,3.5381727285010367,2,0
1,1,1,3.863207901915671,2,0
5,0,1,5.616489328777076,8,0
5,1,1,3.490005061710575,5,0
5,0,1,3.499980941406999,15,0
1,1,1,3.5005533825025963,5,0
3,1,0,5.326716765854188,16,0
2,1,1,4.396747183854853,9,0
2,1,1,6.143523054387033,16,0
6,0,1,6.330498127747321,8,0
1,0,1,7.455671101427533,3,0
6,1,0,2.9862438490528347,23,0
3,0,0,3.1436849616466955,5,0
2,1,1,5.526361345789868,4,0
6,0,0,3.3888281021254762,16,0
5,1,1,6.924165184767882,12,0
2,1,1,2.3030684164411426,14,0
3,1,1,3.2676036436540747,3,0
1,1,0,4.185667656283113,5,0
1,1,1,8.299454429459793,16,0
4,0,0,3.9097189062561872,2,0
1,0,1,4.733091771434603,7,0
5,0,0,4.273611244044756,6,0
2,1,1,7.799783729505965,5,0
1,1,1,6.374250684003766,5,0
5,1,0,7.120906740558396,9,0
1,1,0,7.808073018258169,2,0
1,1,1,7.908929266698269,7,0
5,1,0,8.136114340051373,12,0
4,0,1,4.8058017347229445,6,0
3,1,0,5.921074989005739,9,0
5,1,0,7.368379011705418,4,0
1,1,0,5.797477699962272,6,0
4,0,0,3.475117337593314,13,0
5,1,0,5.422234774429847,7,0
1,0,0,8.051494868772116,7,0
3,0,1,8.527759730966144,8,0
4,1,1,5.271264383834137,5,0
1,1,0,4.6770310165236735,7,0
5,0,1,8.30356684958236,4,0
5,0,0,5.229761871814761,5,0
1,0,1,8.649255976346259,3,0
5,1,1,7.522993116851193,8,0
5,1,0,8.194480409911202,12,0
5,1,1,5.273403671810845,1,0
2,0,0,4.739977117803067,2,0
5,1,1,8.15901489589076,16,0
4,1,0,4.051015020336303,7,0
4,1,1,4.624020828778994,4,0
4,0,0,2.3912437401079,4,0
6,0,0,5.7253436888021145,8,0
6,1,0,6.350794097194969,10,0
5,1,0,8.199888576348753,4,0
1,1,1,3.1543632804565878,9,0
3,1,1,7.076208554017301,7,0
5,0,0,3.7587098575609383,9,0
2,1,1,6.9154932745868125,16,0
5,1,0,4.924814342878737,5,0
1,1,0,3.0299966137123655,13,0
3,1,1,4.909139747883219,14,0
2,0,1,2.258448347018514,2,0
5,0,1,4.183535120216839,5,0
4,0,1,2.7235219285239607,11,0
5,0,1,4.068031779501954,5,0
1,1,0,3.2192230358648404,5,0
5,1,1,4.109939842985775,2,0
1,1,1,8.083572936394315,8,0
4,1,1,7.614409406206998,6,0
4,1,1,6.745796463414595,3,0
5,1,1,3.2645447882706367,3,0
4,0,1,7.523508259798425,9,0
2,1,0,5.4360786673589505,16,0
5,1,1,3.3229626294628134,9,0
2,0,1,7.856916907103058,5,0
1,1,0,7.550429540760025,15,0
2,1,0,7.581426341053535,6,0
2,0,1,5.066517206375272,8,0
2,0,1,5.590062640894794,3,0
5,1,0,7.114025625445674,5,0
1,0,0,3.246619894584622,6,0
5,0,1,3.6775971750774383,13,0
4,0,1,4.584725471077536,9,0
3,0,1,2.7538078314254175,16,0
1,1,0,2.6115957221979196,3,0
5,0,1,5.770896559476814,16,0
2,0,0,3.883769791054289,8,0
4,1,1,4.6572413899049145,4,0
1,1,1,7.347504444126088,6,0
2,0,1,7.152041697153745,7,0
5,0,1,5.318417137375046,8,0
5,1,0,4.38180151212403,9,0
1,1,1,7.60922401408131,6,0
3,1,1,7.317459762479333,3,0
5,1,1,8.97210665021456,12,0
5,1,1,4.060763287863902,5,0
1,1,0,8.825164010536511,7,0
2,0,0,8.224776131837976,7,0
1,1,1,8.615389236974172,8,0
5,1,1,5.01508597843605,14,0
1,1,1,8.421324797001073,3,0
5,1,1,5.14504346367581,5,0
2,1,0,3.611264779807772,5,0
3,0,0,3.0880637736158962,23,0
5,1,0,6.81918833687209,4,0
5,0,1,6.100958616365471,5,0
1,0,1,5.145586699894333,7,0
2,0,1,3.994261909651079,2,0
2,1,0,3.496704606819158,12,0
2,0,1,7.41670825413943,6,0
4,1,1,5.44550302530191,8,0
2,0,1,3.9305064903623204,10,0
1,1,1,6.627660679818648,9,0
1,0,1,4.956331453023341,10,0
4,0,0,3.4927644129309297,8,0
4,1,0,4.756228710542038,16,0
5,0,1,3.630823222737526,4,0
4,1,1,4.475040429851534,1,0
4,1,1,5.419306615707711,6,0
4,1,1,5.152761322154715,6,0
2,0,1,3.7162490917635735,8,0
4,1,0,8.100420947391035,2,0
5,1,0,7.775217522491583,2,0
4,1,0,4.126210968170111,10,0
4,1,1,4.4839172387014745,5,0
4,0,0,6.990102105275999,5,0
5,0,1,7.710117174376049,12,0
1,0,0,3.4277459541142097,5,0
3,0,0,3.4410229142120174,14,0
4,1,0,3.4103896752740557,9,0
4,0,1,4.485459883811008,9,0
1,0,1,4.393080926380944,3,0
5,0,1,3.5031234409815704,23,0
1,0,0,7.196182472448982,5,0
2,0,0,7.295131130548093,8,0
1,1,1,4.736435843853782,2,0
3,0,1,7.448579869610817,4,0
5,0,0,7.649072466872442,5,0
1,0,1,5.770925326915442,8,0
2,0,1,2.553242936162507,5,0
4,1,0,2.1671065293549763,4,0
1,0,1,2.662563216050331,5,0
5,0,1,5.267567390776702,13,0
2,1,0,3.7183006408415826,5,0
1,0,0,4.095447010111686,14,0
3,0,1,8.159244195662177,3,0
1,1,0,8.24164843178687,9,0
5,1,0,7.415725581037895,6,0
1,1,1,3.910216830769335,1,0
5,0,0,8.531689770526997,10,0
1,1,1,7.28138948893747,10,0
5,0,1,5.092136100342318,7,0
2,0,1,8.015197297616794,14,0
1,1,1,5.572066720448896,8,0
4,0,0,7.100943137287766,11,0
5,1,1,5.358728321189577,4,0
4,0,1,2.3729655256079942,14,0
2,1,0,3.4995158589785795,11,0
2,1,0,4.003001481265297,6,0
4,0,0,7.073496221739831,9,0
4,0,1,5.271904775789165,7,0
5,0,1,8.30462584773141,3,0
5,0,0,7.97879890338581,3,0
2,1,1,5.07681258862777,16,0
2,1,1,4.7799628265774405,14,0
4,1,0,7.189280220204879,5,0
1,0,1,7.632949431742872,2,0
4,1,1,5.404603995586545,7,0
4,1,0,7.5898744405270655,2,0
2,1,0,3.86418084155482,8,0
2,1,1,4.795445751882271,10,0
5,0,1,3.7286392533464903,6,0
1,1,1,7.6020287622605265,12,0
3,1,1,2.4166579488092976,7,0
2,0,1,7.759221329747191,13,0
1,0,1,5.124438702883049,7,0
5,1,0,7.306014624529706,5,0
1,0,1,4.0184152445032515,12,0
4,1,0,2.2710797429682925,16,0
4,1,0,4.8992339824863445,10,0
1,1,1,4.248725498465695,7,0
3,1,1,3.9546081261481487,14,0
3,1,0,3.837439993422842,2,0
1,1,0,8.181035980542928,10,0
1,1,1,5.194927082678168,4,0
5,1,0,3.863672306868483,2,0
5,1,1,8.078937575283225,14,0
4,1,0,8.080866892536303,3,0
2,0,0,7.590763473671269,2,0
3,0,1,4.155504445996626,5,0
1,1,1,6.066223362451413,5,0
3,0,1,3.5227255583217887,7,0
6,1,1,3.398755409609565,5,0
5,1,1,2.917338824237089,9,0
4,0,1,9.232353507625403,4,0
1,0,0,3.9031793764341765,2,0
4,0,1,3.1174789353217793,5,0
5,1,1,3.8125131690688807,2,0
5,0,1,5.405810011825282,6,0
2,0,0,5.174971591496078,11,0
2,0,1,4.145226786069941,5,0
6,0,1,3.3334304285248355,4,0
2,1,1,7.162056196462278,16,0
6,0,1,8.508879182891246,11,0
5,1,1,2.765935602530673,7,0
5,1,1,2.9926646093441827,5,0
1,0,1,5.390731426271672,9,0
4,1,0,4.84362048624469,2,0
5,0,1,4.497595396547229,3,0
2,0,1,3.095071852234041,9,0
5,1,1,4.791385473125181,9,0
5,1,0,4.875774390714243,5,0
1,1,0,3.8960649543306305,6,0
3,1,1,3.6383622681138563,8,0
5,1,1,7.446816916826377,16,0
2,1,1,7.30322714985478,12,0
4,0,0,8.703578584837233,5,0
3,1,1,7.023216899178738,9,0
6,1,0,6.1398456682926845,14,0
5,0,0,7.50721848538798,5,0
5,1,1,7.119527185731554,6,0
6,0,1,7.767844191699404,10,0
5,0,1,7.751809931543926,5,0
5,0,1,7.588430217061499,8,0
1,1,0,6.719865414363446,5,0
5,1,1,2.747114524424495,23,0
1,0,1,5.979323758998236,14,0
5,0,0,2.195675935838662,5,0
1,0,1,6.880866947182692,11,0
5,0,1,4.237776929675483,7,0
1,1,1,6.333158065917244,12,0
5,1,0,4.113646483771218,16,0
2,0,1,5.382092258060046,4,0
4,0,1,4.365890891696353,6,0
1,1,0,7.51025215387054,2,0
1,1,0,2.9761082678809907,4,0
1,1,0,4.355742393483337,4,0
5,0,0,7.334472705423287,8,0
2,0,0,8.043081572263361,1,0
5,0,1,4.7182017340990425,12,0
6,0,0,5.300176085923866,4,0
4,0,1,6.434726969009637,5,0
4,1,1,3.6180459583298137,12,0
3,1,1,6.3969430137510415,5,0
2,1,1,3.289633144668536,15,0
