Dept,Gender,Clin,Cert,Prate,Exper
1,1,1,1,7.803092429384291,27
5,1,1,1,7.936792978810741,9
1,1,0,1,2.6949442432649118,12
5,1,1,1,3.801266330805795,7
6,1,1,1,4.586330753833937,6
5,0,0,1,6.769883977049695,10
3,1,0,1,5.3526121970214104,8
2,0,1,0,5.244613757300304,11
6,0,1,1,3.2777192559213586,14
1,0,0,0,4.252959375541455,7
5,1,1,1,5.388912638249158,9
5,0,0,1,5.085493638553377,5
3,1,1,1,7.033023962071497,15
5,0,1,0,1.6759103128472663,5
5,0,1,1,7.463959320395778,7
5,0,1,1,2.828689651075136,13
5,1,1,1,4.643879711087289,8
3,1,1,1,5.141751149029947,2
4,1,1,1,5.491710142195286,8
4,1,0,1,5.17877555347626,3
5,1,0,1,2.7717457867988626,5
1,0,0,1,3.2115743174888216,9
2,0,1,1,3.2555718239169584,6
5,1,1,1,7.467531513957941,13
5,0,1,1,2.821259500460936,10
5,1,1,1,8.06361530057579,4
1,0,1,1,4.705566981678789,8
5,1,0,1,2.2871914250646395,5
1,1,0,0,2.2159572065823063,7
5,1,0,1,8.219582834441033,25
5,1,1,0,4.303876119555292,13
1,1,1,0,7.399610543214727,7
1,0,1,1,3.4593813422878346,10
4,0,1,1,3.9598706029537434,11
4,0,1,1,4.191206118044661,5
1,0,0,0,3.1884215633608055,23
3,1,0,0,7.673210924190501,5
6,0,0,1,4.9374324039616395,5
5,0,0,1,6.087722375886571,12
1,1,0,0,4.16610784868914,7
1,1,1,1,1.9356031205432715,7
5,0,0,1,4.170237395964875,5
5,0,1,1,5.2332004735412125,15
5,1,1,1,4.738686910294716,13
4,0,0,1,7.218779319787645,6
3,1,0,1,3.4947097541152714,6
5,0,1,0,4.857638778475931,8
3,0,1,1,7.785871232016877,3
5,0,1,1,3.2423989196420804,3
3,1,1,1,7.768179495758107,11
2,1,1,1,7.5153429227089825,2
5,1,1,1,4.79413233022368,10
1,1,1,1,3.182099954646183,9
2,1,1,0,3.3311243073868857,2
5,1,1,1,8.31597613226717,3
5,1,1,1,4.937532190088593,10
3,0,0,1,3.9483277775329237,9
5,1,1,0,2.7672352222733796,32
5,0,0,1,7.4280114354240885,2
6,1,1,1,5.133133094579819,6
1,1,1,1,3.215359942737269,5
5,1,0,0,4.041426639595181,7
5,1,1,1,3.331489539721992,6
4,0,0,1,7.143993414189713,2
4,0,1,1,5.199382412687762,5
5,0,0,1,4.1141570440337585,14
4,0,0,1,4.007180697798117,7
6,1,0,0,8.149501233853329,18
1,1,1,1,5.312291889375707,5
3,1,0,1,4.917792713396867,5
5,0,1,1,2.846962543680651,6
5,0,0,1,6.415525832828606,13
6,0,1,1,3.362727409539708,19
6,1,0,0,2.690944860358928,11
5,1,0,1,1.866644463174591,5
5,1,1,1,2.2547183774360064,2
5,1,0,0,3.130194888481824,11
6,0,0,1,7.715619208907744,12
4,0,0,1,3.6455349801666923,8
5,0,1,1,6.623792992460349,9
1,0,0,1,6.294777764414227,14
1,1,0,1,7.368917445072344,5
1,1,1,1,7.286290028839928,9
1,1,1,1,6.49634252186807,22
1,1,1,0,6.217528126154371,8
4,0,1,1,7.004899263614475,6
2,1,1,1,5.004662126090718,14
2,0,1,1,7.112897114909742,11
1,0,0,1,6.504809657367338,15
1,0,1,1,3.6214971853505458,25
2,0,0,1,4.342216169070431,6
3,0,0,0,2.459608872356103,12
6,0,0,0,3.2255380274389616,13
5,1,0,1,8.33440040121915,15
1,0,0,0,4.9139315322307215,8
6,0,1,1,8.61299266124098,14
5,1,0,1,5.41847247587218,27
2,1,1,1,7.714948079380644,10
5,1,0,1,4.891714943273392,5
3,1,0,1,7.1119364408528805,8
5,1,1,0,7.686028874411868,5
1,0,0,1,4.349791783249303,8
1,1,0,0,7.920748483164587,4
5,1,0,1,0.7065331270741377,10
5,1,0,0,7.865179542409866,14
6,0,1,1,4.169040723960446,6
5,0,1,1,3.4901681104696176,5
6,0,0,1,8.08341927652409,10
1,0,1,0,5.659639697381138,16
1,0,0,1,2.395717591918328,8
1,1,0,1,7.766261620850422,8
2,0,0,1,4.976282406873339,5
2,0,0,0,3.7082758672135356,11
1,0,1,1,7.356863120054586,5
1,0,1,0,4.188095104375066,10
2,1,0,0,2.086863423244372,14
5,1,0,1,4.435562457058609,4
5,1,0,0,7.551792217790399,14
6,0,1,1,6.668218250459203,9
3,0,0,0,4.4943100439958155,5
1,0,1,1,5.646731479681213,9
5,1,0,1,4.532920671699329,14
5,0,1,1,5.902054117083319,9
2,0,1,1,6.249967811842169,10
3,0,0,1,6.565679168671954,16
5,1,0,1,6.831361194085996,8
5,0,1,1,3.3461900923345165,9
5,1,0,1,7.273964529509579,10
5,1,1,1,7.235769112463502,7
1,0,1,1,7.629561293006703,6
1,0,0,1,5.462138960911422,6
2,1,1,1,7.393706840228816,22
1,1,1,1,3.457353984268563,32
5,0,1,0,7.201843839669383,2
5,1,1,1,4.036766216166833,7
4,0,1,1,3.564404382639447,11
5,1,1,0,7.843717720699996,6
5,1,0,1,3.241800934768391,13
1,0,0,1,4.91721961620165,5
6,1,0,1,3.3312977451760983,16
1,1,1,1,3.9719327681003196,6
2,0,1,1,3.111830325561479,9
1,1,0,1,1.5990276943871322,16
1,1,1,1,5.2445035162040465,10
4,1,0,0,6.6825100888993205,14
6,1,1,1,3.0851232694120796,16
1,1,0,1,7.179361334266764,5
1,0,0,1,5.0187346034514375,12
1,0,0,0,4.182531611255962,7
5,1,1,1,3.3526297167559522,8
5,1,0,1,5.1982599599011685,14
3,0,1,0,3.199489514744047,27
5,1,0,0,3.4512599246956133,2
5,0,1,1,4.575398768090647,4
2,0,1,0,5.412335347390924,5
5,1,1,1,2.0524945966025787,5
2,1,0,1,2.232936263799039,3
6,0,1,1,3.329330302095574,8
5,0,1,1,4.92577411367353,6
5,0,1,1,6.6604424082739975,14
3,0,1,0,4.255577440787279,4
6,1,0,1,5.401096600587044,6
4,0,1,1,2.863549944531431,10
1,1,1,1,6.032900634831513,11
5,0,1,1,4.729099584812036,15
4,0,1,1,4.356417908623627,16
6,1,1,1,4.115279130251929,7
3,1,1,1,7.515754456801594,5
5,1,0,1,3.7375132569626888,14
1,1,1,1,7.481709356066993,4
3,1,1,1,8.023258172002647,5
1,0,1,0,4.183989425476864,5
4,1,1,1,7.515189241501869,4
4,1,0,1,7.640738131800996,9
5,1,1,1,4.772791664285069,15
3,1,0,1,8.031574804323526,10
5,1,0,1,8.001714862002675,8
3,0,1,1,2.6840208910002215,22
4,1,1,1,4.40448216383083,10
4,1,0,0,5.054880096735122,3
1,0,1,1,2.6950534128038672,4
1,1,1,1,4.329337946642127,10
5,1,1,1,4.508864540919076,18
4,1,1,1,7.290829611144512,7
1,1,0,1,5.6027753550247725,5
6,1,0,1,7.977212929700662,5
6,1,0,1,8.635730732927396,5
5,1,0,1,7.620743469187849,21
5,1,0,1,5.617671303323781,5
1,1,0,1,2.4390615350803104,9
6,1,1,0,3.3886186752588765,2
5,1,1,1,5.513661442583136,10
5,0,1,0,3.2332368545646677,22
6,1,0,1,3.860163826296704,14
4,0,0,1,2.3889146664587244,9
5,0,1,1,7.5971328118598604,10
4,1,1,1,3.2590367345947935,25
6,1,1,1,2.221049580341951,5
4,1,0,0,2.92416430068005,24
5,1,1,1,7.776930420779198,16
1,1,0,1,6.91794053675909,14
6,1,1,1,2.0582238086349705,14
2,0,1,1,5.327692682801944,9
5,0,0,1,3.785312355098049,8
5,0,1,0,1.485629237876287,6
6,0,1,0,7.789831417158041,5
6,0,1,1,8.354968072667841,15
5,1,1,1,4.831873073381059,10
1,1,0,1,2.847011374641972,9
1,0,1,1,7.870118892978012,3
1,0,1,1,3.866686364287995,16
5,1,1,0,6.021416258901873,9
5,1,1,0,6.800016584106325,7
1,1,1,1,6.157480122874648,15
5,0,1,1,5.198812057320784,3
2,0,1,1,2.905982474603851,15
6,1,1,0,3.8937539225582993,16
2,1,1,1,5.935505872733595,16
2,0,0,1,5.800180668141088,8
4,1,1,0,5.9811592227666015,16
6,0,1,0,5.886414012230917,12
2,1,0,1,6.596544510667805,11
1,1,1,1,3.1835991558666774,4
4,1,0,0,7.443328470478016,5
5,0,0,1,7.760133000479878,16
1,1,1,0,6.776463589039356,14
5,0,1,1,4.5882241474476935,2
2,1,1,1,1.4259699150508505,16
2,1,0,1,1.4453472423569291,10
2,1,1,1,2.2648861283847856,8
2,1,1,0,4.530760967331775,23
1,0,1,1,3.893674839845942,14
6,1,1,0,3.6516999552920066,6
4,1,1,0,7.650116342808082,8
5,1,0,1,8.954553495284651,12
1,1,0,1,6.978786391675221,6
6,1,1,1,7.827281339086729,9
1,0,1,1,5.53767969985918,16
6,0,1,0,5.436118264026225,5
2,1,1,1,6.573188048934954,3
5,0,1,0,7.717663554186315,12
1,0,0,1,4.4037546534964065,1
4,1,0,1,3.7422236158582183,7
5,1,1,1,4.9206534241608,7
2,1,0,1,4.233884391661776,4
5,1,1,1,2.506046686519608,13
6,1,0,1,3.0473758697196995,2
1,1,0,1,1.5570747979275312,4
6,1,0,1,7.36295451051867,5
5,0,1,0,3.6310591136417516,18
1,0,1,1,3.1698141068538215,19
5,0,0,0,4.264104401035517,6
1,1,0,1,3.8454215452862357,9
1,0,1,0,7.3905180019541445,16
5,1,1,1,4.897288036832542,8
1,1,1,1,7.095461592487076,10
4,0,0,1,8.071374927761049,17
1,1,1,0,6.378361457115602,5
1,1,0,1,8.372243928576513,21
6,0,0,1,4.218693352344496,6
5,1,0,1,4.155669901664111,4
5,1,0,1,2.7193523307790506,2
1,0,1,1,7.3685517170828145,12
2,0,0,1,5.054030451498245,19
5,1,1,1,6.662379329660506,13
3,0,0,0,3.7127227201797584,8
2,1,0,1,7.111418566995117,11
4,1,1,0,3.871396515996086,5
6,0,0,0,2.071778022439684,10
6,1,0,1,4.793871206098051,5
6,1,0,1,4.826468638085144,16
1,0,1,1,4.525003837403991,32
5,1,0,1,2.426097173772466,15
5,1,0,1,3.359214536962281,6
6,1,1,0,4.500258557598135,17
3,1,1,0,3.41439707738852,9
1,0,1,1,8.099691889641745,5
5,0,0,1,3.6112656140815913,13
5,1,1,0,3.40130489033191,7
5,0,1,1,6.814203115853065,5
3,1,1,1,2.627834625234825,5
6,1,0,1,5.398393600866991,23
1,1,1,1,3.4700857909957725,5
5,0,1,0,2.2798541456769197,9
1,0,0,1,6.3971954376801765,10
3,1,1,1,3.691981079124104,15
1,1,0,1,7.628863694556473,10
4,1,1,1,2.897964011072535,13
5,0,0,1,3.3027198497860857,16
5,0,1,1,7.448286542182984,7
6,1,0,1,3.488718630595901,5
5,1,1,1,4.542304656548734,5
1,1,0,1,3.0029579757399296,15
6,0,1,1,3.2547931467068896,16
4,0,1,1,5.525691894910865,9
6,0,1,1,6.3942783589770045,14
6,1,1,1,5.3893266568528695,12
3,0,1,1,5.792296956018462,10
6,1,1,1,7.279481817561589,7
6,0,1,1,2.8604197725419205,11
6,0,1,1,2.554690923876299,12
6,1,1,1,8.564745406170365,22
6,0,1,1,7.171888718409038,6
1,1,1,1,4.1958625395809594,16
5,0,1,1,4.713104322436412,7
5,1,0,1,5.080726424994021,17
5,0,1,0,5.452025868768882,8
2,0,1,1,3.6388533755648735,13
5,1,1,1,5.159576544405224,9
1,0,1,0,2.1760974983315418,21
5,1,0,1,5.1313138353376,10
5,1,1,1,0.7366252915591511,10
5,0,1,1,4.231871953107822,24
2,0,1,1,3.646366745929914,10
5,0,1,1,7.403315631577871,10
5,1,0,1,4.169475595724782,4
1,1,0,1,7.99577940118229,5
3,1,1,0,5.198783390401149,5
1,1,1,1,2.4500622763323117,18
5,0,1,0,7.7326907453452245,13
2,0,0,0,3.061960006497171,4
4,1,0,1,6.5361026634211985,4
2,0,0,0,4.678545156171409,9
6,1,0,1,8.861293215991545,10
6,1,1,1,4.809434229408894,8
4,1,1,1,6.907769697760025,12
3,1,0,1,5.327422433548561,11
5,0,0,1,3.8347101212038135,21
2,1,0,1,5.627552735149672,14
2,1,0,0,7.398623472927844,14
3,1,1,1,3.3812082302881,10
2,0,1,1,7.160844703433734,6
2,1,1,1,8.410833621848766,11
1,1,1,0,4.370215995186492,5
6,1,0,1,3.829435380146504,2
2,1,1,0,6.939941151797444,5
5,0,1,1,4.792472338802609,10
3,0,0,1,7.167304521407914,10
5,0,1,0,5.712424820739068,5
4,0,0,1,4.9062198576147065,32
6,1,0,1,3.1870784185405485,2
5,1,1,1,4.461184582224458,15
1,1,1,1,4.426730307872198,5
5,1,1,1,5.269302703501647,2
2,1,1,0,2.4883603422230456,13
6,0,1,1,5.723003003764279,2
2,1,0,0,5.313943438888923,5
4,1,1,1,4.372403815769069,23
1,1,0,1,3.933881963881408,15
2,1,0,0,4.48850448510567,5
2,0,0,1,2.6862338777414956,8
6,1,0,1,3.4952530654367417,10
3,0,0,1,2.516787011618671,6
2,1,0,1,8.101620347306284,5
3,1,0,0,3.267491082905795,10
3,1,0,1,3.2634655076046735,27
6,1,1,0,2.3526714760249527,4
5,0,1,0,6.253252616280004,4
2,0,0,1,7.663296858225357,8
3,0,1,1,3.1417687125897342,7
5,0,0,1,7.135861085323441,7
4,1,1,0,3.475613904613952,8
1,1,1,1,5.018098244096891,11
5,0,0,1,6.907230997854452,14
1,1,1,1,4.176177217806081,10
2,1,1,1,3.2780866371834048,8
1,0,0,1,3.5308047683102264,5
2,0,1,1,6.594488116294494,11
4,1,1,1,2.6099807809685727,5
1,1,1,1,4.192910692993045,8
3,1,1,0,5.443828738668925,7
1,0,1,0,4.292063078294536,6
6,0,1,1,8.253715059338036,7
1,0,1,1,7.740335780014955,15
1,1,1,0,4.080702491533775,9
5,1,0,0,3.766782014545114,27
6,1,1,1,5.057954365882588,1
3,1,1,1,4.815268446494966,13
4,0,0,1,4.121057220656299,6
4,1,1,1,8.23548636638258,2
5,0,0,1,5.612195346763725,15
5,1,1,1,2.8263967893140296,9
1,1,0,1,2.1235898683935033,5
1,0,1,0,4.15262517198827,18
5,0,0,0,3.4165982498612126,3
5,0,1,1,4.247289199131444,3
3,0,0,0,2.9315289717642674,5
3,0,1,1,7.699938903817426,23
3,1,1,1,4.849170375102754,5
2,1,1,1,4.242796028464402,14
5,0,1,0,6.841287986862723,2
5,1,1,1,3.818948445298981,6
5,1,1,1,7.587943487949846,21
3,1,0,1,6.862267882927449,16
3,1,0,0,4.622485874473183,5
3,1,1,1,4.3950797530169945,2
2,0,1,1,2.562774809879295,6
2,1,0,1,7.708182449805738,12
3,1,0,1,7.97272394506692,12
6,1,0,1,1.104332596440305,9
5,1,1,1,3.6552773008086836,9
2,0,1,1,6.610446591887937,10
4,0,0,1,2.894211354736708,12
1,0,0,1,8.664711105928335,16
1,1,1,1,2.8550904998404576,32
6,0,1,1,7.541599854657101,16
6,1,1,1,3.1287099506206824,12
1,1,0,0,7.244772455867828,24
5,1,1,0,4.617131272073248,2
4,1,0,1,4.190550424786677,9
2,1,0,1,3.112837140051347,10
5,1,1,1,5.255880674247051,13
1,1,1,1,7.048637516299249,10
4,1,0,1,4.435421453357939,5
3,1,1,1,2.678291645062804,5
5,1,1,1,7.950412734302042,7
4,0,1,1,5.105911423676568,3
2,1,0,1,4.065619650921657,14
4,1,0,1,4.575417256088297,15
6,0,1,1,2.5134587250368305,3
1,1,1,1,7.691204841879639,6
3,0,1,1,7.350885064160127,10
5,0,0,1,5.957367098010144,5
1,0,1,1,7.365549056751122,9
4,0,1,1,7.55548523789933,4
2,1,0,1,3.7492768574029753,10
4,0,0,1,4.883280615924485,10
5,1,0,1,2.4814227369819224,10
3,1,0,1,3.8141024805580415,6
3,0,0,1,3.6185449836207244,5
1,1,1,0,2.9455126181993547,17
1,0,0,1,4.576840762441169,6
1,0,1,1,3.3962714361839703,8
2,1,1,0,8.371995215734511,2
5,1,1,0,6.4545892235359865,12
1,1,1,1,7.787295258009291,9
2,1,1,1,3.7314949014616805,7
1,1,1,1,4.001196560638004,11
5,0,1,1,4.022419208700492,9
6,1,1,1,3.246370241462018,11
1,0,0,1,4.550796526140577,8
6,0,1,1,2.8261652755460362,8
1,0,1,1,7.389737021245393,6
5,0,0,1,6.297302986876204,10
6,1,1,1,2.593006691888065,10
5,0,1,1,4.03735429582492,17
4,1,1,1,3.1820326220418527,27
5,0,0,1,4.966771350223,10
6,1,0,1,5.345359248419362,14
5,0,0,1,3.523370189348643,2
5,0,0,0,4.787981051682626,10
4,0,1,1,2.1086600189740117,8
6,1,0,0,0.9269693709837692,11
2,1,1,0,4.459022577596459,9
1,1,0,0,7.986681490072933,9
6,1,1,1,1.1364059127572963,18
5,0,1,0,4.905738009975872,9
2,0,0,1,2.0092997039948877,3
5,1,0,1,4.405589304121006,4
1,1,1,1,4.4958719429325384,10
5,0,0,1,2.4062593267254986,7
2,1,0,1,5.0389051801883085,11
1,1,1,0,4.6415320118241645,8
4,1,1,0,4.894873169967506,2
4,1,1,1,5.005841384936796,11
5,1,1,0,4.349679491449938,7
5,0,0,1,1.0697083356527202,10
6,0,0,1,5.228350941920329,7
2,0,0,1,3.317977663253291,2
1,0,0,1,3.132161672625966,4
6,1,1,0,3.531919772530322,1
5,1,0,1,4.063157574526272,7
5,0,0,1,3.8674930475766787,25
3,1,0,0,6.9482942279681055,2
5,0,1,1,7.441626962811882,4
5,1,1,1,3.513976266326481,7
1,1,1,0,4.565956997879427,2
2,1,0,1,3.669505348342164,9
5,1,1,0,4.71067515227442,8
6,1,1,1,3.035902718564527,5
2,1,0,1,4.081470346629949,19
2,0,1,1,3.1372458472807705,4
6,1,0,0,6.502561574183698,25
6,1,0,1,4.448993164819198,9
1,1,1,1,5.393489512791971,5
5,1,1,1,8.036722891948576,19
5,0,1,1,4.2140629577649245,7
4,0,1,1,4.392251328011347,3
2,1,1,1,7.086243557543049,4
1,1,0,1,4.265569908883357,15
5,1,0,0,4.483084144684607,14
3,1,0,1,7.717212060578024,9
6,1,1,1,7.915851671909277,10
5,0,0,1,3.92047210596378,10
2,1,1,0,4.140632126128764,5
6,1,1,1,4.945530251709787,4
5,0,1,1,7.083228669816992,16
5,1,1,0,7.430315776624442,8
4,1,0,1,1.996110570088467,6
5,1,1,1,4.431536623370874,10
1,1,0,1,6.950033632595488,23
5,0,0,0,5.0278717402681,8
5,0,1,0,4.038392132423539,12
1,1,0,1,1.9101095128416994,6
3,1,1,1,8.87386553655222,8
5,1,1,1,3.2452590813990807,15
1,1,1,1,6.167778553050348,25
5,1,1,1,4.791682453105558,4
1,1,1,1,5.181619495984169,11
5,1,1,1,1.8636328904874198,15
5,1,1,1,4.289523369433401,8
2,0,0,0,6.924948818497862,8
5,0,1,1,2.85223558104488,6
6,1,0,1,8.234725910630209,9
2,0,1,0,4.924192147960723,7
3,0,1,1,7.416068201439512,2
1,1,0,1,4.478701147178319,7
5,1,0,1,3.4211395880079407,4
1,1,0,1,6.52763857845589,5
5,0,0,1,0.23069837764350964,24
2,1,0,1,1.6664958104179282,11
1,0,0,1,3.8229168251020926,7
5,0,1,1,3.341076474755259,6
1,1,0,0,3.1717771775344055,6
5,0,1,1,8.132499774322605,9
1,1,0,0,5.279151857887048,5
2,0,0,0,2.988959508177282,2
1,1,0,1,3.6525158408935896,27
5,1,1,1,5.337586751116175,6
5,1,1,1,3.9528036532653785,17
6,0,1,0,7.609594682635604,10
2,1,1,1,5.194099718933406,10
5,0,1,1,2.9180191633466945,11
5,1,1,1,2.411409601482945,23
1,0,0,1,4.3491242547312385,11
5,0,1,1,2.8724907659084113,15
1,0,1,1,4.146462098754444,4
1,0,0,1,7.463414847584582,15
4,1,1,1,6.8541126932956855,10
5,1,0,1,3.3994001827567955,16
2,0,1,0,4.346143169432012,7
5,1,0,1,8.216137385683396,2
2,0,1,1,4.478982956488019,8
2,1,0,1,1.6549077115900621,8
2,0,1,0,8.141179449605755,10
1,1,1,1,3.333902811836304,14
5,0,1,0,3.0558925284923704,11
4,1,0,0,6.173923093100864,9
5,1,1,1,4.216542981542187,7
1,0,0,1,2.5699949639613653,6
6,1,0,1,4.61768352128443,5
4,0,1,1,3.5479006530598283,9
4,1,1,1,6.802964841715231,8
5,1,1,1,5.413450308476984,12
4,1,0,1,4.652018107021729,4
6,0,1,1,7.490278755828288,5
3,0,1,1,5.8665381965695875,4
5,0,1,1,4.341268578993398,6
3,1,0,1,4.135574343405054,7
6,1,0,1,4.958553663750786,3
2,1,0,1,4.9624955701288656,23
1,1,0,1,7.389314315666137,10
2,1,1,1,4.045113879762008,16
1,0,0,1,1.7679339591995666,16
2,0,1,0,5.79742500326084,5
6,1,1,0,7.073274213643857,3
5,1,0,1,4.285832974203568,7
2,1,1,0,5.492817585802175,12
2,1,0,1,1.9974652664285524,21
5,1,0,0,5.758579689455249,10
1,1,1,0,2.554203227828541,10
3,0,0,1,2.1519840747304793,27
5,1,1,0,5.666060913511275,25
1,0,0,1,5.693873317314209,32
6,0,1,1,7.133332166799016,11
2,1,0,1,5.7415394745085395,16
4,1,0,0,3.875986638245629,22
6,0,0,1,7.812209477988561,16
5,1,1,1,4.810746266580871,6
6,0,1,1,2.152443331635489,8
4,1,1,0,4.784603657581578,10
1,1,0,0,8.64821530496598,16
1,1,0,1,2.550917355899921,5
1,0,1,1,3.303184934154576,16
2,1,1,1,3.722866925657965,14
2,1,0,1,3.853938621143286,2
3,1,1,0,7.432689541839589,5
6,0,1,1,7.541592924730174,14
6,1,0,1,3.463405651793261,11
5,1,1,0,7.58723594046259,11
6,0,1,0,1.302506926775651,2
5,1,0,1,6.4027724524432434,18
5,1,1,1,4.083452029338935,10
1,1,0,0,7.692632433697382,13
5,1,1,1,6.94429594056636,11
6,1,1,1,3.474511052160099,14
4,0,1,0,7.364926784364214,4
2,0,0,1,4.6150809431264355,6
1,1,1,1,4.112765967652745,16
5,1,1,1,7.8489827185029215,15
5,0,1,0,3.7146025756310372,6
2,1,1,1,5.28139285046378,10
5,0,0,1,3.7917569347457367,9
4,0,1,0,7.399574754185973,9
5,1,1,1,4.5760255349837955,11
5,1,0,1,4.650735659088301,15
5,1,0,0,5.0883095823478115,10
5,1,0,1,5.318668772411477,7
6,0,0,1,8.126495119769489,13
1,0,1,0,4.485716408491038,7
5,0,1,1,2.7395103232494438,14
3,0,0,1,7.952260278633624,12
1,1,1,1,2.919066152834321,9
5,1,1,1,7.361063429031559,3
4,1,0,1,4.919153635134899,10
2,0,0,1,4.183558597375856,12
2,1,1,1,3.4132389595339374,2
5,1,1,1,1.3474718180788443,8
1,0,0,1,2.194874329177887,12
1,1,0,1,8.61648374255166,5
6,1,0,1,7.080134033214859,2
6,1,0,1,3.532709612087183,5
4,1,1,1,3.7354513263708613,12
6,1,0,1,3.197484614977856,5
1,0,0,0,1.52947941313472,2
1,1,1,0,8.59226447385347,6
5,1,1,1,7.115153097639402,8
5,1,0,1,4.513239149868191,5
1,1,1,1,1.8062935517532257,4
5,0,1,1,4.362106480534016,2
5,1,1,0,7.184299949811217,21
3,0,1,0,1.9672078653018767,11
5,0,1,1,2.424244404635371,10
3,1,0,0,4.893093255723881,16
5,1,0,0,3.7635274333837505,14
6,1,1,1,2.8425037431430384,5
5,0,1,1,3.135758064523102,6
5,0,1,1,2.9723644186291276,7
2,0,1,0,4.932460539029829,12
4,1,1,1,2.9476004889397664,5
5,0,1,0,4.727214268351506,6
6,1,0,1,4.631700113269421,8
1,1,0,1,3.025504565717609,5
4,0,1,1,3.8896063252369935,11
3,0,1,0,1.7560377097898894,6
5,0,1,0,2.745542293801761,5
6,0,1,1,7.482333644999067,6
5,1,1,1,3.3018453311940674,11
1,1,1,0,6.184806564018004,9
4,1,1,1,3.275319133717815,8
5,1,1,0,2.8151851980384333,5
2,0,1,1,2.6967300627842907,4
4,1,0,1,2.9512814349383794,27
1,0,0,1,2.910399689611645,6
4,0,1,1,4.112766868533723,8
2,1,1,0,2.9761696230383197,2
6,0,0,1,7.213555013176499,10
5,0,0,1,2.706425326495019,15
1,1,0,1,7.863575049543585,5
1,0,1,1,1.9830710844583674,3
3,1,0,1,3.434281808085648,1
3,1,0,0,5.331698514006449,13
6,0,1,1,4.829902646637749,4
2,0,0,1,2.6183591508462154,9
3,1,0,1,3.314434697053503,12
1,1,1,1,2.633124425408443,4
5,0,0,1,4.0099913991533045,8
2,1,0,0,8.178661085707871,14
6,1,0,0,8.026849193352065,6
1,0,0,1,2.496159343434874,4
1,0,1,0,5.701370749297824,6
3,0,1,1,2.5028847988282346,14
3,1,1,0,2.358631622114781,10
5,1,1,1,8.448744756231942,5
3,1,0,0,2.7346878362717737,24
2,0,0,1,4.302885766603435,3
5,1,1,1,4.099846097355275,27
6,0,1,1,7.8483947563579,15
5,1,0,1,3.971444555493851,2
1,1,0,0,8.06033244622148,18
1,1,1,1,6.639744643545475,14
4,1,1,1,4.299354307824577,11
5,0,0,1,4.145817614839787,2
5,0,1,1,2.966069627712798,8
5,0,1,1,2.919629718675904,10
6,1,1,1,3.630983465106466,4
1,0,1,1,7.293195991429779,5
3,0,0,1,1.6531368002523967,5
4,0,0,1,4.084940653255726,2
5,1,1,1,3.1912630589278637,9
4,1,1,1,3.3221978496641817,12
3,0,1,1,8.323978396191638,8
2,1,1,0,4.038578223536842,5
2,1,0,1,7.353662877336786,6
4,0,1,1,2.3421953883085376,10
2,1,1,1,4.7742553939098595,16
3,1,1,1,3.4454642043792894,8
5,1,0,1,5.461136291763994,7
2,1,1,1,4.645776708613005,1
6,0,1,1,6.964103022412911,9
3,0,1,0,5.590967945677294,16
4,0,0,1,3.390814972028546,9
5,1,1,1,7.493921904897579,13
3,0,1,1,2.9609189867573513,19
1,1,1,1,2.390149723351283,14
2,0,0,1,0.9211426324533418,15
3,1,1,1,5.707581682134818,16
6,1,1,1,2.6573790775657384,7
6,0,1,1,6.09475099922974,11
4,0,0,1,4.181341999129227,7
6,0,0,1,7.646271530660502,2
5,1,1,1,4.509994611279045,8
2,1,1,1,7.18286207385755,2
6,1,0,0,3.2650853105137605,14
2,0,1,1,4.209711440515003,10
1,1,1,1,7.01356720218566,15
1,0,0,0,6.91113028499892,15
5,1,1,0,4.125261814751714,16
3,1,0,1,3.0935413724039553,16
1,1,0,1,5.138236707523438,13
3,0,1,1,8.44350099895321,10
1,0,1,1,2.2931383792029,7
4,1,1,0,5.512443433447807,14
4,1,1,0,4.353085700704699,16
1,1,1,1,7.7673811718595545,3
1,1,1,1,4.3060888518584735,15
1,0,1,1,4.091322823658188,7
2,1,1,0,5.282239219883202,8
2,0,1,1,2.9564465673938756,5
2,1,1,1,4.445735238071717,5
5,1,1,0,4.441413856961841,9
5,0,1,1,3.8505436449976598,10
4,0,1,1,1.1173626928347988,14
1,0,1,0,2.0664252672159935,27
1,1,1,1,6.891598380015955,4
4,0,0,1,4.402902693976065,6
5,0,1,0,3.6547422624039982,6
1,0,0,1,4.228639883307654,18
5,1,0,1,6.840980389077254,7
3,1,1,1,4.4740055042083995,5
5,0,0,1,5.041488275807346,8
5,1,0,0,7.839352954010339,5
5,0,0,1,4.8267630977754745,27
1,1,1,1,4.4019934804152205,10
6,1,1,0,3.147934182800149,5
6,1,1,1,3.575870849230966,4
2,1,1,0,7.638189423862576,11
1,0,1,1,4.1229043928285485,5
6,0,1,0,7.8393609508582545,5
4,1,0,0,3.7755642273024717,5
1,0,1,0,3.777418765335394,27
6,1,0,1,5.177273910400209,9
4,1,0,0,3.9493449574583757,6
4,1,1,1,8.0424977466853,5
6,1,0,1,4.641249980139934,17
5,0,1,0,5.979287497978757,4
5,0,1,1,4.328561061771152,9
2,0,0,0,4.466326858845011,2
5,1,1,0,2.7690288360693533,23
6,1,1,1,7.330082325208962,37
5,1,1,1,2.406472057228834,11
2,1,1,1,4.131342639839914,10
6,0,0,0,3.991086305287887,9
1,0,1,0,6.6976222333220905,12
